No,X1 transaction date,X2 house age,X3 distance to the nearest MRT station,X4 number of convenience stores,X5 latitude,X6 longitude,Y house price of unit area
361,2013.105535206047,32.645973159524715,84.79873980142821,10,24.983,121.54022,46.44071955034475
183,2013.9376025860054,12.996388748103879,1941.8921070515437,3,24.96299,121.51284,22.36752945511841
165,2012.3919761528393,0.21566130299710462,195.6000887890945,0,24.9711,121.5317,52.09268385637149
111,2012.9914222726945,7.921525819246483,96.46529042821398,5,24.96674,121.54067,46.885423526226866
323,2012.5249866530303,14.71979283654323,185.4001887525597,1,24.97388,121.52981,34.379304743546285
297,2012.4035918764837,11.580322551657948,1183.5528434871924,4,24.99176,121.53456,34.00219660497796
53,2013.9199277548864,31.62546964780494,1354.4099671578238,3,24.97419,121.5175,25.926389558742045
19,2013.1184933609584,17.03133512023626,355.6188023598023,8,24.9675,121.54451,40.218913652315884
313,2013.9993471312926,35.144597898326026,346.80774060460254,9,24.97071,121.54069,83.17443521125074
1,2012.8518166729577,33.56728856047283,81.51114938416572,10,24.98298,121.54024,35.157351353921754
342,2013.2882507364254,12.363178536738449,809.1131803866315,2,24.97371,121.54951,37.72992628549103
182,2013.0578517652273,12.883427512163875,195.59545580465397,8,24.98489,121.54121,50.92457171738786
73,2013.1075104808767,33.168121307175284,398.46560336125987,8,24.97587,121.53913,33.0547687597876
364,2013.3634123796298,34.282592453642785,114.79623235546597,10,24.98182,121.54086,52.25192230884236
113,2013.8315092680166,10.249673230061052,1963.6820986426958,3,24.96044,121.51462,25.30551073648189
219,2013.1276502748663,15.214548303860456,528.2063306588666,5,24.96515,121.53737,43.49199854569248
290,2013.1555365665656,13.207278806515816,316.9989484653796,5,24.98203,121.54348,46.74417004426737
31,2013.3930980218852,27.434807690037033,4729.900653259315,0,24.94826,121.49587,22.431936708214934
59,2013.9708398214166,29.607412388095074,4522.248413740126,1,24.94925,121.49542,21.513818229776806
310,2013.1440086377643,28.39240207335027,1304.040520906101,0,24.94883,121.52954,20.987997617953447
279,2012.608095344086,-0.5125321260567199,206.14970470074857,6,24.95618,121.53844,47.583064555842256
88,2013.3317538358722,16.37378051571526,3962.286756703214,0,24.94297,121.50342,17.295703026406322
127,2013.3121577809256,37.422322518461804,753.1764403541372,4,24.97838,121.53477,57.411376110968064
404,2012.2005164783411,30.986519245023523,169.70674961816326,9,24.98353,121.53966,41.566728225853645
343,2012.6810497056877,4.718105759740036,83.84837931076919,9,24.97433,121.5431,48.61270287387872
54,2013.2396087750346,11.751617782476778,498.0150104999419,5,24.96515,121.53737,36.1441075621535
144,2013.1208629186362,15.399568992037935,461.3924216579419,5,24.96515,121.53737,40.583410183221616
268,2013.287247119989,35.46830336960916,501.87080286721795,5,24.97433,121.53863,43.107046640221306
396,2013.129981307246,20.50565787930669,512.7621481401674,4,24.974,121.53842,40.81373756374555
271,2013.241459606808,10.542859850425856,270.46402760954584,1,24.9746,121.53046,116.7545438855585
290,2013.5850629593301,12.142719258696218,316.89238764544115,5,24.98203,121.54348,42.61374003740498
93,2013.0839589787752,21.891462127003166,2363.135508149726,4,24.96108,121.51046,23.24047974737254
132,2013.0401211314088,2.939207967710565,1966.0468883804156,3,24.96299,121.51284,33.12122177392121
301,2013.4933556167189,4.139948522228503,150.62551421852493,4,24.96696,121.53992,40.448109317239535
375,2013.058532769318,7.041132105111007,362.66387158291957,5,24.97937,121.54245,47.96337323812779
114,2013.7762389165896,13.708524101791138,361.2312121736246,6,24.96172,121.53812,7.796137102272457
235,2013.4135858077332,9.775433174366814,2284.1262230420225,4,24.96007,121.51361,24.875020872473417
226,2013.6299767355117,0.08142127670000487,183.92740132624536,6,24.96571,121.54089,50.88900367648602
19,2013.232405471666,16.707758571448448,344.6136763219975,8,24.9675,121.54451,45.48180894467366
213,2013.3721274443226,15.679371944631843,1692.7136547574935,2,24.98672,121.52091,28.706717504700233
129,2013.098731068586,42.97972992612189,115.4025029236373,6,24.96674,121.54039,64.54263010492934
134,2012.8457510704495,16.029962917113256,354.10874721143364,8,24.9866,121.54082,42.8332103171477
260,2012.9930513539157,17.35879061631001,852.3787457636568,0,24.96334,121.54767,31.540995778000646
369,2013.8087388937115,16.508130627365595,322.5510358014442,1,24.97544,121.53119,39.37372759259446
268,2013.2095829067948,35.24914097074659,462.00942555544185,5,24.97433,121.53863,38.04912330006511
7,2012.3805159299814,32.506211788384746,647.5980866826228,7,24.97933,121.53642,39.79592079726345
361,2012.9308822029354,32.69484902364132,94.35370043593893,10,24.983,121.54022,48.68572331183177
115,2012.5669605255787,31.038820564712616,145.3608789369052,8,24.98155,121.54142,52.546578680956166
51,2013.8623553834784,23.15236355816647,465.07087621747706,4,24.974,121.53842,40.62553342344038
397,2012.3210012735265,36.857521149762015,919.16262913251,1,24.97198,121.55063,30.667154044838114
288,2012.7148607127058,20.972157014952753,490.78631836951473,5,24.95425,121.5399,32.65998933306569
304,2013.930960438093,39.68498155091246,415.5196299379626,0,24.97161,121.53423,38.585075360424675
309,2013.3743950375756,17.952623182610154,279.4781654684306,5,24.98203,121.54348,54.66498900031423
305,2013.0915956874758,19.86200528168994,1565.559361491543,3,24.96622,121.51668,32.073475393501646
316,2013.0768246869757,16.710415434969807,1864.6126330653299,2,24.9832,121.51812,25.03473764836651
72,2013.505361794789,35.53494409018753,665.8556146650105,3,24.97563,121.53715,43.869698359214844
273,2012.6511212459561,14.69029456372385,467.970931932121,5,24.96515,121.53737,38.95426337702822
165,2012.9384646197072,0.3888044536905233,193.27685622152606,0,24.9711,121.5317,50.123085650030966
93,2012.9321933563397,21.804065870979144,2668.2886194746357,4,24.96108,121.51046,21.31957853007306
39,2012.554866029158,4.2375428128363755,614.0232778355088,6,24.97201,121.54722,51.1993657470434
414,2013.5812314952855,7.383079715787889,96.74296338174511,9,24.97433,121.5431,61.872645938533346
306,2012.583849736904,18.11528908344185,303.60385310748933,5,24.98203,121.54348,57.88930728120015
258,2013.6838548373014,16.68864466978603,481.8136558304599,1,24.97501,121.5273,41.039792500937
387,2012.7016836314813,0.4347951412052695,190.25040211594595,0,24.9711,121.5317,53.36647732822214
340,2013.52514131882,1.128413386792362,358.6719037279181,5,24.98254,121.54395,55.19644467730215
193,2013.5470610057712,44.79740870224294,54.617109875384216,7,24.9675,121.54069,46.95341971763649
395,2013.693254086086,31.77194545803931,3877.94314714575,1,24.95544,121.4963,23.356839592072166
232,2012.9642742003111,17.05185792969184,3705.2913356920217,0,24.94235,121.50357,15.763372611414075
327,2013.2377684920998,3.9603389747528577,53.277563445767264,7,24.95744,121.53711,62.92865475817433
92,2013.3668269289515,7.237799220669934,1536.3611916078698,0,24.98569,121.5276,41.74784071495505
277,2013.0403990378245,19.28731788516557,444.88710562076574,5,24.95425,121.5399,34.76125388177831
99,2013.0828666739087,16.481038104754674,280.3533410326802,5,24.98203,121.54348,50.70665115716035
305,2013.4174722316445,19.171844895000678,1488.5017195374155,3,24.96622,121.51668,31.27430283732717
387,2012.5360039123534,1.7757622193343394,183.93289521894926,0,24.9711,121.5317,55.72233901380458
126,2013.271809023279,2.7031466949212226,197.60742908974785,6,24.96571,121.54089,48.70852995478712
205,2013.1996018759453,17.684019934255737,1314.0429421110375,1,24.95182,121.54887,27.14664552263729
259,2013.2180673929288,-1.0365262102554502,313.2942515340321,6,24.97744,121.54458,59.78521088353518
92,2013.078875118691,8.958880248906038,1525.499432333426,0,24.98569,121.5276,45.49729741787286
201,2012.9515394802008,16.455365671053592,909.6532312967275,0,24.96305,121.54915,24.39506660341982
371,2012.3579820148493,16.441203823605548,275.4700855897336,5,24.98203,121.54348,39.41176261010866
220,2012.69279932546,29.970618716407014,527.0166777118701,8,24.98102,121.53655,40.36371085119141
312,2013.056108912557,22.26022619023128,545.6230275384034,4,24.97425,121.53814,43.634755741824186
25,2012.5845089023908,40.95662425954094,494.85480878000646,4,24.97353,121.53885,36.028326755769875
316,2012.9940412284577,13.958996346966803,1912.937616152458,2,24.9832,121.51812,26.905464963691614
361,2012.8955699455141,34.40097650246594,86.70952373925428,10,24.983,121.54022,44.80244864064094
95,2012.7753143993652,39.376563816944575,151.72394451268792,5,24.9663,121.54026,37.0290115717294
114,2013.2619124693745,13.326631347868629,432.2256550466156,6,24.96172,121.53812,7.842950644475052
107,2013.1866758354997,16.44646960463766,208.401997638228,8,24.97707,121.54308,50.583243391387185
162,2013.2471834012981,19.95959588508065,612.6329564764405,3,24.97723,121.53767,35.66549336019819
75,2012.7911267561105,5.014141214428724,400.19421388824355,10,24.98343,121.53762,54.156014597294075
198,2013.6708282382579,35.59466686228209,133.48324989750844,8,24.96881,121.54089,46.04407854664577
42,2013.2691145418287,18.34411681695337,4410.735403389778,0,24.94297,121.50342,19.31728594718894
147,2012.9153651773256,-0.7679461434011352,191.66521256495346,0,24.9711,121.5317,50.431835210468954
377,2012.9503031084257,15.119031846350179,1658.8831932057824,2,24.96447,121.51649,27.70353417643392
332,2013.682074741507,26.809042217271386,4807.862305046608,0,24.94826,121.49587,15.680293912945888
40,2013.5571542550815,17.6213255625134,280.6746065118184,5,24.98203,121.54348,49.2799454030773
331,2012.7627356792605,33.95307882432904,1049.8099159990327,0,24.94935,121.53046,12.260805958063173
6,2012.871479922465,9.02587402522746,2069.868731407703,3,24.96305,121.51254,31.4078551865167
75,2012.9777835821415,6.970129852404954,356.49693891988085,10,24.98343,121.53762,59.74582934897034
232,2012.5334870174004,15.50356387983254,4201.751569821973,0,24.94235,121.50357,15.046623445409839
271,2013.5322201592103,11.653676477511862,255.19923207234785,1,24.9746,121.53046,115.3665692895168
157,2013.4443270504905,28.784930963962978,1300.3724500285489,0,24.94883,121.52954,16.871750746885237
345,2013.9735313275091,34.3654679460206,3043.687357102244,0,24.998,121.5155,39.29564808454558
261,2013.6702134753432,18.721655807544515,1598.4425106271156,4,24.97073,121.517,28.029632927764712
330,2012.6865943036648,15.464014587973196,4171.281405027644,0,24.93885,121.50383,19.324776231896273
327,2013.7917427303705,2.5759530593878996,55.806022771370934,7,24.95744,121.53711,67.27313234394221
375,2013.553764354115,4.790013990402031,427.28453789404466,5,24.97937,121.54245,52.547180147340036
337,2013.1744290238514,3.987073176171206,2010.6131526820948,2,24.98407,121.51748,32.83388929253965
123,2013.72804620083,32.38875208658588,449.180441569738,4,24.98199,121.54464,30.28020434268962
137,2012.6545234115003,10.185804815082347,425.74681517469105,5,24.97937,121.54245,46.02500932621385
391,2013.4092874308835,33.420392539639266,345.8029908590773,9,24.97151,121.5435,39.49526906912778
320,2013.2507659681212,35.91340063371929,271.62309937800444,5,24.95562,121.53872,27.20742889692363
152,2013.9419283718908,5.3755070447414095,369.6262643769887,9,24.98118,121.53788,41.762139573229625
354,2013.6279830110852,2.430048908054608,2282.3165859016867,3,24.96299,121.51284,32.7350224009587
282,2013.2835819477298,6.521975147664678,400.04054661696654,9,24.98118,121.53788,47.33026738408644
277,2012.8290488006007,20.49270560299756,479.3253734202191,5,24.95425,121.5399,31.887039034261768
363,2013.6339316356932,18.41792342782479,969.3221261059953,4,24.98872,121.53408,36.766189697734326
372,2013.9910591106175,3.1173678005525556,324.03248181297437,5,24.95591,121.53956,52.98281041101601
343,2013.1509873445038,5.7115716322828725,88.35813460970189,9,24.97433,121.5431,56.24296133970388
97,2013.853812601679,7.4996170474525155,94.73201076086225,9,24.97433,121.5431,63.741270691618084
118,2012.8476624720365,11.844840325426304,4485.181972160655,0,24.93885,121.50383,12.676818671662106
89,2012.9186620462037,8.351127528447236,1498.645068565835,0,24.98573,121.52758,47.97879163852734
89,2013.1631603844946,8.887028720956003,1386.6638081573929,0,24.98573,121.52758,47.797911833754966
89,2012.6514974846355,9.417646648654404,1469.0293010006742,0,24.98573,121.52758,52.35772298555199
169,2012.6643606114817,27.588915021274207,525.358341657487,5,24.96299,121.5432,34.34791150668224
15,2013.2485277498815,12.991675156986279,1271.2221328911612,4,24.99156,121.53406,36.371090386310776
66,2013.3462134040585,38.131162622612244,132.38405908392735,8,24.97635,121.54329,44.85285609801249
194,2012.9251832882608,11.524828766139604,413.3835308739643,5,24.98246,121.54477,49.69486008582154
370,2012.2621644184744,21.0100005244599,2086.757550101534,3,24.96322,121.51237,24.275620875371732
334,2013.117063601438,8.28447061987908,113.28222130243142,5,24.96674,121.54067,37.79849595582671
43,2013.7315849762242,35.266459298775395,504.37864557270575,5,24.96305,121.53758,37.979220615308016
11,2013.0026959840363,35.52984104232326,445.6883306686935,1,24.97349,121.53372,43.12114926885381
26,2013.511181519868,30.62382426779072,1386.5841424402963,2,24.97542,121.51726,27.067241677653918
368,2012.453685173857,15.180313403668606,1970.0346845187717,2,24.96464,121.51531,21.436222932860883
11,2013.1222625221292,33.414430438201784,442.02084514200095,1,24.97349,121.53372,39.17224744624671
32,2012.6135052111679,29.541904991615727,692.5254090235817,7,24.98281,121.53408,24.13575472008316
387,2012.8614520807002,-1.3384781443976164,180.85783208595055,0,24.9711,121.5317,51.90038237196727
400,2013.399787440681,11.210641834834886,170.07272976242928,1,24.97371,121.52984,37.05212350447121
403,2012.9027173793202,10.862994732447678,189.68032396294058,1,24.97388,121.52981,26.782011867334322
287,2012.4959933399834,7.458211176891029,91.39944119134181,9,24.97433,121.5431,52.54881117488069
278,2013.8799154912388,20.585839403622263,2375.7074462610435,3,24.96322,121.51237,28.932692832645124
97,2012.9636151453492,7.248123678104989,90.18529174365248,9,24.97433,121.5431,57.55110507524887
196,2013.0262677823293,15.847512046001269,425.902877584042,5,24.95425,121.5399,34.06030283103343
399,2013.7216002148818,15.407613603783856,1716.134795376307,2,24.96447,121.51649,24.078437024696537
212,2012.7273912319615,-1.000414782530942,300.4808168277738,1,24.9748,121.53059,42.1057251505466
315,2013.3406691412672,2.3740390028647664,524.7191168135431,6,24.97201,121.54722,39.70499430794894
63,2012.8563996565886,17.58680231762039,2066.573406480268,3,24.96303,121.51254,27.906784728033614
127,2013.4022140076088,40.583999538459686,805.2181590395444,4,24.97838,121.53477,64.92956566568019
198,2013.6790268177288,34.478565623219446,132.7726391444697,8,24.96881,121.54089,51.38686867635865
178,2012.6871490479434,33.99269363003628,198.7850090104593,9,24.97697,121.54262,39.51948906906149
2,2013.1057088944403,17.67422643983317,283.9569592819757,9,24.98034,121.53951,43.29550027320717
97,2013.896240121053,5.3251147400027765,83.64474177678291,9,24.97433,121.5431,53.576496694911775
11,2013.507800558732,34.805057583175774,379.82711791933133,1,24.97349,121.53372,39.917733454755876
256,2013.2993405276166,31.546978492821857,5077.50397598147,1,24.95095,121.48458,16.06861771583538
361,2012.6280857068564,30.96287278636889,83.10356519600221,10,24.983,121.54022,49.019948473881826
196,2013.3356054134372,14.1408478787447,438.83679154348386,5,24.95425,121.5399,33.82012408881834
267,2013.146927081952,16.23977174227005,1871.6581550813512,3,24.96731,121.51486,24.08550881132449
47,2013.521314742929,21.301676470967628,491.00206657080275,9,24.9703,121.54458,45.60563974800279
138,2013.1564070459615,11.944588010493051,333.6364528214626,6,24.96495,121.54277,44.01232251507239
106,2013.0366336882992,1.5581599459221045,316.165461643615,6,24.97744,121.54458,77.07384927295803
334,2012.8814271031072,6.60105091979529,108.77554108100816,5,24.96674,121.54067,39.75263194243502
367,2012.4844326280745,13.258617756968865,1793.1702367940622,1,24.95153,121.55254,23.04062631943036
397,2012.3059182820805,36.23968527620206,886.5429605592485,1,24.97198,121.55063,34.62150234048554
350,2012.9229328748988,9.145316144384564,96.62643377841964,5,24.96674,121.54067,48.12643774832351
387,2012.5654783768496,1.9362015697247505,191.67994440108612,0,24.9711,121.5317,51.950309899307136
93,2012.931805203243,22.552381651215665,2515.6375542961273,4,24.96108,121.51046,19.83335986362973
331,2013.2225895885747,32.3006881440659,1198.0213402611676,0,24.94935,121.53046,13.838967457487284
403,2013.296054491527,14.329912358715262,195.36897524603785,1,24.97388,121.52981,27.684056353959356
134,2012.374228511572,19.57128286042231,353.2213920331319,8,24.9866,121.54082,36.60743095065218
162,2013.1997509495236,18.8156851529171,603.7395803944995,3,24.97723,121.53767,36.45472087508049
324,2013.8550255481666,27.183731777719704,216.71946152131605,6,24.97631,121.54436,39.89224280219202
289,2013.1235394156354,15.23016313549299,326.7175376589329,6,24.97841,121.5428,52.382409867593886
8,2013.719155792575,18.932234916963967,272.65280389419047,6,24.98042,121.54228,50.461117780874304
50,2012.78299579244,30.775023058385752,4547.337600306839,1,24.94925,121.49542,13.128693162852313
208,2012.6966443520153,39.87084902498491,679.2681241846966,3,24.97503,121.53692,34.41510671146
344,2012.516385537733,34.76026909353297,576.40587398971,8,24.98223,121.53597,48.43628312978292
48,2013.8130119274247,34.205746282680096,642.7934599955126,3,24.97563,121.53715,55.99517382626131
181,2012.843320947913,27.58845211576917,4313.908567681644,0,24.94898,121.49621,16.342657316754305
45,2014.0702454461764,0.7929723700857934,485.8330864028026,4,24.97445,121.54765,59.226889267338564
135,2012.9993732870425,31.536866922426075,203.93532021297543,6,24.96604,121.54211,42.97662647248436
106,2012.5086040361014,0.12549852948537188,306.87630167651645,6,24.97744,121.54458,77.77709434807238
177,2012.9208954516946,14.412339811653279,4816.588438943539,0,24.94867,121.49507,17.697618852849438
329,2012.4203822931452,14.134749260580652,1392.5444180839306,3,24.97003,121.51696,24.24578035771387
231,2013.7254798674792,4.374995212786652,2307.7715231953653,3,24.96299,121.51284,34.792696819590105
163,2012.4439505782886,17.64218081636456,3920.1080745967074,0,24.94297,121.50342,11.018541786786615
250,2012.9210390596631,18.72358386366604,5774.410825444295,1,24.95743,121.47516,15.550280385360653
339,2013.2639882041276,31.88375916399012,280.5433713427154,9,24.96867,121.54331,34.380565290269026
132,2013.4654944602141,4.165786955550191,2316.9288423280877,3,24.96299,121.51284,32.93563639006217
388,2013.223897604051,15.957427707920196,2005.6769629758155,3,24.96042,121.51462,25.167778043636503
131,2012.8298453713453,30.883794664387985,553.2875048510231,8,24.98092,121.53653,35.112895958488735
1,2012.6500891236803,33.418315344832784,78.41446888561033,10,24.98298,121.54024,36.76351932502915
61,2013.1286048599368,12.985507102149052,1821.5486581842842,2,24.96365,121.51471,21.485945542804615
233,2012.9827693849372,26.53343115616603,4622.391545647403,1,24.95032,121.49587,18.478388923821175
6,2012.7309262440297,8.431305020869791,2325.350913463212,3,24.96305,121.51254,29.282006454703996
255,2012.586633139888,2.695467743692507,334.8172624221209,5,24.98254,121.54395,55.74456285755844
359,2013.0419725582744,0.3644256351697921,188.96164243973243,6,24.96571,121.54089,44.71316721579384
147,2012.6413579625646,1.0926774078559265,171.97859526740436,0,24.9711,121.5317,54.6601309046396
173,2013.1120495822513,8.544660889959125,86.21432035272494,9,24.97433,121.5431,58.74742958153883
369,2013.7764689810083,19.347938848339464,331.3751834367169,1,24.97544,121.53119,39.56927192020143
217,2013.6510726010563,39.61662428554725,614.3444678655178,1,24.97153,121.53559,36.92222273930411
357,2013.308849367633,8.636685501760258,227.98333961841576,1,24.97417,121.52999,48.131299760514494
203,2012.5796389934342,36.99654922954383,609.9069278765819,3,24.97559,121.53713,32.07987148498456
24,2013.261500597587,10.093042812507065,276.1450290181111,7,24.97528,121.54541,52.6159278956967
233,2012.7256943696957,26.966507102061612,4156.651493895506,1,24.95032,121.49587,18.87590332976026
63,2012.9568886472289,16.28242173305382,2180.520479176385,3,24.96303,121.51254,26.514960561811414
393,2013.3052158545465,41.35007457035092,409.83397921427877,6,24.97927,121.53874,38.524701319043196
20,2012.4272125034458,0.030967913356709342,21.61752039444758,7,24.96772,121.54102,44.668485484675884
161,2012.7953958579146,3.9591293453059997,45.920286675346055,8,24.95836,121.53756,60.17377942752187
103,2013.0851815174133,0.5057260044660343,198.10332225072455,6,24.96571,121.54089,50.16647128027198
115,2012.7041983665658,29.569593149311345,139.53325022753774,8,24.98155,121.54142,55.81119127959408
282,2012.990705723971,3.4177967015202024,363.4829501049902,9,24.98118,121.53788,42.121626024376056
140,2012.969426038238,14.74602101816928,504.6383461335724,5,24.96515,121.53737,41.24809269157483
190,2013.2116989521492,14.302256512578374,3908.8952697119125,0,24.94297,121.50342,21.720565421165084
357,2013.304665764307,9.959047456277649,198.02612080521683,1,24.97417,121.52999,46.74145684353159
129,2013.4190457117313,40.610673622164704,122.04939506722833,6,24.96674,121.54039,57.846787504869475
395,2013.919325383806,31.079483730015312,4155.795616049438,1,24.95544,121.4963,24.987617416133208
332,2013.8107687922834,25.110192019971205,4192.590270511895,0,24.94826,121.49587,16.572199843952152
121,2012.780865057363,13.313373567743511,499.2909571049563,5,24.96515,121.53737,29.22639150789713
132,2013.0660565346968,4.807088409537595,2102.600234334914,3,24.96299,121.51284,31.028267154423492
253,2013.0687534959231,5.621643390137178,93.03169854058487,9,24.97433,121.5431,57.33703445297491
176,2012.7462788191597,29.123572435817582,499.34936201717056,3,24.97005,121.53758,38.06371112469585
85,2013.164124630486,14.485850516950789,402.1393074251672,7,24.96735,121.54464,39.940124079327504
230,2013.7732190380457,31.30231990067317,1255.1465051320588,0,24.9489,121.53095,17.914785071777427
73,2014.0362233447293,34.03005868953416,406.0716716080325,8,24.97587,121.53913,36.67841991848823
81,2013.4518743257472,12.839746730531052,570.1746098614976,4,24.97445,121.54765,44.16583525838976
23,2013.258486216661,16.11531738866309,1281.7689098670714,1,24.95204,121.54842,26.791959684585535
357,2012.6600564272492,11.516545883716335,207.6104951029617,1,24.97417,121.52999,43.85015517461025
268,2013.1735285848101,33.80011887424595,494.9205038737448,5,24.97433,121.53863,43.81403732698924
92,2012.816722929602,9.167102158816864,1307.0238296001478,0,24.98569,121.5276,41.65009842283875
207,2013.5425009350377,21.744846604582598,356.97669717858906,10,24.98343,121.53762,47.29022796096072
156,2013.5808849443883,12.828421259022699,4013.895762951241,0,24.94155,121.50381,14.734984200207593
117,2013.0090552290626,30.04986033332985,6809.840722788262,1,24.94375,121.47883,11.753493843518577
303,2013.8102300507408,18.46274092463368,2293.0141535855223,3,24.95885,121.51359,24.180395374112077
225,2012.9718662571465,34.8192052549018,300.2676474433003,6,24.97814,121.5417,48.32599483600908
262,2013.5262956071772,16.549021660915123,2287.939011497645,3,24.95885,121.51359,25.023835717112583
288,2012.5163129542043,19.566027054396393,430.0991526371559,5,24.95425,121.5399,30.693285421066037
126,2013.153454078807,1.6438460280746994,194.860997826891,6,24.96571,121.54089,53.19320223182999
249,2012.702011234295,20.659300679504376,923.0186071995421,0,24.96357,121.54951,22.635607856134882
122,2013.9754987048211,14.826708819205773,455.75486577267714,5,24.96515,121.53737,44.20541460054204
79,2013.0633477836873,39.23343994143977,584.9385671339439,2,24.97598,121.53381,31.325763045461333
222,2013.549469202561,10.812874852129475,1475.7627019750767,0,24.98569,121.5276,39.89045515653089
236,2012.8069638722664,13.995178868346525,241.84360809957843,7,24.96606,121.54297,40.889085484345664
63,2013.0572850071046,16.086425807288112,2277.7423374395266,3,24.96303,121.51254,27.23879279961285
311,2013.293930165472,15.779303412961992,1490.7038413712608,2,24.95394,121.55174,26.141758882641817
228,2013.183105381899,33.2203675351804,242.64573468617445,8,24.98059,121.53986,38.25040224762599
351,2012.9769890372131,11.876293077791152,477.75757516271256,5,24.96515,121.53737,38.5326879283387
183,2013.973329734894,15.077799989649048,2012.327111796161,3,24.96299,121.51284,23.859190934822507
204,2012.5267779365524,16.585543884955705,277.6663492876696,5,24.98203,121.54348,45.25066916086634
247,2013.52106048878,17.809250231453596,380.2789721514458,6,24.96412,121.54273,40.29444444960325
30,2012.7411480648584,5.22572385550127,409.92600527437065,5,24.97563,121.54694,60.50091773325502
400,2013.067113095073,12.362117531431455,161.67403037946303,1,24.97371,121.52984,34.422492735650906
24,2012.68303541406,8.123636535516416,302.9476827559542,7,24.97528,121.54541,45.64563078765672
225,2012.8910693276878,33.541419231012725,341.237359956772,6,24.97814,121.5417,41.8685257721725
247,2013.1104213541971,16.04023029970378,387.7566486505284,6,24.96412,121.54273,41.99663363087188
170,2013.315154744409,7.384470408319938,2152.725305088319,1,24.95468,121.55481,24.656376386754232
409,2013.1833433747656,20.298554236492844,2375.367263132953,3,24.9633,121.51243,27.84113209265272
173,2013.3049880955532,5.462922149615638,91.46516710563941,9,24.97433,121.5431,52.40717000935992
230,2013.6110001834047,31.512233796865296,1260.8713627368486,0,24.9489,121.53095,18.697141936028334
17,2013.0364085796655,1.8215039441494163,308.8264454385822,6,24.97744,121.54458,76.75449081623277
103,2012.8100579058616,1.824829365521409,204.42386015079842,6,24.96571,121.54089,51.872187878981975
242,2013.1202866672872,14.745041947588765,249.61882718765906,7,24.96606,121.54297,41.602031977589384
279,2012.6455755842949,0.16830145116669026,210.0789542116906,6,24.95618,121.53844,43.62347041311526
237,2012.9663130709355,1.9164433981300162,388.4222413596838,10,24.98322,121.53765,58.649791359858135
231,2013.719080355273,2.4425248116337213,2129.1821476702917,3,24.96299,121.51284,31.366741035129177
183,2013.611182804108,15.400864305779193,2179.0254411036403,3,24.96299,121.51284,24.334014300134005
362,2013.3602822480889,40.64469716312001,278.01432626535353,8,24.97345,121.54093,61.72559242270365
37,2012.6750923809384,14.358981912818908,2000.4854684810628,2,24.96386,121.51458,22.663967756116616
403,2012.875242634297,13.477403471301491,192.88758903908604,1,24.97388,121.52981,30.55995362226403
242,2013.4852881145787,15.35417337178254,268.233892992317,7,24.96606,121.54297,37.66035805741718
128,2013.4139018778133,2.3674144573771376,404.85407722530664,5,24.98085,121.54391,51.594084106246406
315,2013.5497497479575,2.369343987666858,569.4948917814352,6,24.97201,121.54722,43.576058143186565
2,2012.8915832646348,18.997459026559348,311.2547452202954,9,24.98034,121.53951,40.92667726579374
336,2013.5687711747905,29.290825703723918,361.5057389327095,6,24.96431,121.54063,36.32988275603308
185,2012.7555677474572,14.61794577618552,2443.3340067956397,0,24.95495,121.56174,23.18741071857262
71,2013.6698156556142,5.307801505721489,84.54910712441657,9,24.97433,121.5431,57.17229981952528
66,2013.4799200884886,40.363034231644114,114.64620192727526,8,24.97635,121.54329,41.322161710225735
349,2012.4121358544899,3.626480892402573,252.05882454619004,6,24.97585,121.54516,48.840460775431644
120,2013.1450179598944,16.389868197119995,273.28239763264656,5,24.98203,121.54348,63.945514125269725
354,2013.5334682015316,4.479893679209864,2151.1126491925265,3,24.96299,121.51284,31.835678134524116
55,2013.519014974825,15.831531919091129,301.6114639527619,5,24.98203,121.54348,46.73660224550144
163,2012.3153855114313,16.175463953807267,4051.1188169193347,0,24.94297,121.50342,10.507430886200055
127,2013.3302035641332,38.178434970483856,831.3128274820407,4,24.97838,121.53477,66.12622913710055
358,2013.5932255254786,-0.6594789671863626,325.7631339298312,9,24.96853,121.54413,42.566620349598374
328,2013.404208221006,5.061397617052331,832.6064762393324,3,24.97538,121.54971,36.36108932672444
202,2013.406134558742,11.947159007657852,596.9622309168634,5,24.98746,121.54391,50.296333433509695
353,2012.3724067145138,20.139408714461833,2468.523243049423,3,24.96143,121.50827,25.88073166148157
371,2012.9854329049883,16.82235809015797,299.782309485285,5,24.98203,121.54348,40.67943270805989
4,2013.8969962844305,13.830240067292007,617.9122471699548,5,24.98746,121.54391,60.25428399877219
408,2012.509350882047,5.958419981457354,2177.906207302293,0,24.95505,121.55964,21.365312497578397
220,2012.6560322176076,28.706546106614923,544.7684544207115,8,24.98102,121.53655,42.343519025431334
204,2012.338913290399,14.925786050785348,281.5037727119338,5,24.98203,121.54348,44.69901219827749
264,2013.778251512378,4.906768393775193,2126.612578302336,3,24.96299,121.51284,30.599773361742155
245,2013.5165610510708,3.4949992143460484,1440.389910433293,3,24.97213,121.51627,22.652927766040616
208,2012.965163947283,37.13931535956361,633.707527080314,3,24.97503,121.53692,36.413001852994086
19,2013.5520048396156,16.080815115899437,402.2408003194722,8,24.9675,121.54451,38.7520445622007
45,2013.7185036333574,3.445058636798452,566.416877526555,4,24.97445,121.54765,49.91817933863433
